   1.1009787615148949e+00	   1.1025401108908388e+00	   1.1043405283045402e+00	   1.1069806035380845e+00	   1.1107866210749942e+00	   1.1113403545176503e+00	   1.1113125418693788e+00	   1.1133241691047822e+00	
   1.0526502901017842e+00	   1.0562634003573810e+00	   1.0606125493087926e+00	   1.0664037575363179e+00	   1.0680673275424202e+00	   1.0725622276507445e+00	   1.0811059085292063e+00	   1.0827511377956873e+00	
   1.0576553544115661e+00	   1.0643155111151323e+00	   1.0648369987014346e+00	   1.0713550040102393e+00	   1.0748758986232276e+00	   1.0799400579131340e+00	   1.0795147380230690e+00	   1.0822011859953993e+00	
   1.0712165243854113e+00	   1.0741348969903455e+00	   1.0761470342420432e+00	   1.0796863700873460e+00	   1.0836998624337335e+00	   1.0846309422909572e+00	   1.0864053425285847e+00	   1.0883522577483074e+00	
   1.0863655415787510e+00	   1.0904775487212617e+00	   1.0945048246126858e+00	   1.0986982652788202e+00	   1.1013031792061589e+00	   1.1069554939734030e+00	   1.1072758276630625e+00	   1.1078654871582241e+00	
   1.0639168983198737e+00	   1.0675586022455716e+00	   1.0686587401511611e+00	   1.0698120634034285e+00	   1.0718543232079911e+00	   1.0729394743739440e+00	   1.0744105358285347e+00	   1.0783319342462250e+00	
   1.0745398334051379e+00	   1.0776810370932368e+00	   1.0815219337135122e+00	   1.0814770897784762e+00	   1.0842257850498074e+00	   1.0863082120027998e+00	   1.0954063037307753e+00	   1.0950673248596183e+00	
   1.0830654381394302e+00	   1.0841859529094984e+00	   1.0893456481000761e+00	   1.0923898747723042e+00	   1.0981369785147779e+00	   1.1003730577340569e+00	   1.1017826532196244e+00	   1.1030718601227205e+00	
   1.0791049599620370e+00	   1.0821303470178723e+00	   1.0865804109607033e+00	   1.0883294827058412e+00	   1.0880490306477659e+00	   1.0917866809927297e+00	   1.0919340458029838e+00	   1.0928616746715054e+00	
   1.0697018857953824e+00	   1.0756200681658799e+00	   1.0813959254348324e+00	   1.0874277707507571e+00	   1.0929971846029549e+00	   1.0961232844780882e+00	   1.0952891208626778e+00	   1.1005710790332439e+00	
   1.0626178249325264e+00	   1.0696600212700094e+00	   1.0723994478705747e+00	   1.0766637601089695e+00	   1.0776204100032221e+00	   1.0787507289034273e+00	   1.0836188629793291e+00	   1.0852610621032888e+00	
   1.0600093707801068e+00	   1.0659819914838695e+00	   1.0717916286574789e+00	   1.0713393891269316e+00	   1.0755380351937134e+00	   1.0774423410810618e+00	   1.0787251911979900e+00	   1.0817294539083331e+00	
   1.0700391935759144e+00	   1.0725747662788745e+00	   1.0788748435017417e+00	   1.0814911447026483e+00	   1.0840533594154143e+00	   1.0875709183556288e+00	   1.0901890543859805e+00	   1.0932192983351441e+00	
   1.0620831764691518e+00	   1.0653253469805384e+00	   1.0695514909264021e+00	   1.0732672328982373e+00	   1.0741203429297621e+00	   1.0789968757200386e+00	   1.0850495601518604e+00	   1.0869647165165122e+00	
   1.0575272449577149e+00	   1.0614576090007897e+00	   1.0639484380951831e+00	   1.0664062038785431e+00	   1.0736516920278638e+00	   1.0775194476380223e+00	   1.0780838287751215e+00	   1.0795387170775892e+00	
   1.0619545282605969e+00	   1.0654936210472810e+00	   1.0695476761062035e+00	   1.0725616387615020e+00	   1.0748895377149545e+00	   1.0760956951207366e+00	   1.0787887991124385e+00	   1.0818895752478235e+00	
