   4.9250936329588008e-01	   5.2434456928838946e-01	   5.7958801498127333e-01	   6.0112359550561800e-01	   5.4962546816479407e-01	   5.3932584269662909e-01	   4.2172284644194752e-01	   4.5880149812734078e-01	   4.6067415730337069e-01	   4.6722846441947558e-01	   4.4419475655430707e-01	   4.2415730337078644e-01	   4.7846441947565538e-01	   4.8689138576779023e-01	   4.9344569288389512e-01	   4.6535580524344566e-01	   4.3951310861423215e-01	   4.5131086142322097e-01	   5.7209737827715357e-01	   4.5786516853932585e-01	   4.7471910112359550e-01	   4.8782771535580521e-01	   6.1048689138576784e-01	   5.5711610486891394e-01	   4.7097378277153562e-01	   4.8782771535580521e-01	   4.8876404494382014e-01	   4.7378277153558052e-01	   5.5243445692883897e-01	   4.7378277153558040e-01	   5.0655430711610494e-01	   5.0093632958801504e-01	   5.0842696629213480e-01	   4.9531835205992514e-01	   5.6460674157303370e-01	   5.4213483146067420e-01	   5.3651685393258430e-01	   5.2808988764044940e-01	   5.5337078651685390e-01	   5.7490636704119857e-01	   5.1310861423220977e-01	   5.0655430711610494e-01	   5.5524344569288397e-01	   5.8801498127340823e-01	   5.0749063670411987e-01	   5.1404494382022470e-01	   5.5805243445692876e-01	   5.8426966292134841e-01	   5.0749063670411987e-01	   5.1123595505617980e-01	   5.0692883895131080e-01	   4.4194756554307113e-01	   4.7752808988764039e-01	   4.4662921348314605e-01	   6.0767790262172294e-01	   5.4775280898876400e-01	   5.3183520599250933e-01	   5.1872659176029967e-01	   6.0205992509363304e-01	   5.6367041198501877e-01	   4.6104868913857677e-01	   4.9250936329588008e-01	   4.3576779026217227e-01	   4.9625468164794012e-01	   4.5262172284644192e-01	   5.0000000000000000e-01	   6.3951310861423227e-01	   5.5430711610486905e-01	   5.4868913857677903e-01	   4.5599250936329588e-01	   5.2808988764044940e-01	   5.0187265917602997e-01	   5.7116104868913864e-01	   5.8988764044943820e-01	   4.8501872659176026e-01	   4.8033707865168540e-01	   4.5692883895131092e-01	   5.1404494382022470e-01	   3.8089887640449427e-01	   3.1928838951310856e-01	   4.9756554307116102e-01	   4.3258426966292135e-01	   4.9250936329588008e-01	   4.3764044943820218e-01	   5.4250936329588018e-01	   4.5973782771535576e-01	   5.5149812734082404e-01	   5.2715355805243447e-01	   6.2827715355805247e-01	   5.7022471910112360e-01	
   4.8501872659176026e-01	   5.4681647940074896e-01	   5.7116104868913864e-01	   5.4400749063670417e-01	   4.9531835205992503e-01	   5.1872659176029956e-01	   4.4943820224719094e-01	   4.5037453183520593e-01	   4.4943820224719094e-01	   4.3632958801498123e-01	   4.5224719101123595e-01	   4.4569288389513106e-01	   3.9101123595505616e-01	   4.7602996254681640e-01	   4.7191011235955055e-01	   5.2003745318352057e-01	   4.3483146067415723e-01	   4.3164794007490626e-01	   5.1966292134831460e-01	   4.6067415730337080e-01	   5.0000000000000000e-01	   4.8876404494382020e-01	   5.5898876404494380e-01	   5.4588014981273414e-01	   4.3539325842696630e-01	   4.7752808988764045e-01	   4.7097378277153562e-01	   4.9250936329588019e-01	   4.1722846441947564e-01	   4.5168539325842694e-01	   4.8127340823970033e-01	   4.4569288389513106e-01	   5.0280898876404490e-01	   4.6535580524344566e-01	   4.7846441947565554e-01	   5.0468164794007508e-01	   4.9250936329588019e-01	   5.3651685393258430e-01	   4.9531835205992503e-01	   5.5149812734082404e-01	   4.4475655430711614e-01	   4.6292134831460680e-01	   5.1029962546816487e-01	   4.7191011235955055e-01	   4.3632958801498123e-01	   4.3445692883895137e-01	   5.0561797752809001e-01	   5.0561797752808990e-01	   4.4194756554307113e-01	   4.3202247191011239e-01	   5.0655430711610494e-01	   4.4756554307116098e-01	   4.5224719101123595e-01	   3.9475655430711609e-01	   5.4775280898876400e-01	   5.1685393258426970e-01	   5.2528089887640450e-01	   5.1591760299625478e-01	   5.2247191011235961e-01	   5.2340823970037453e-01	   4.5786516853932585e-01	   4.5037453183520593e-01	   4.4382022471910110e-01	   4.6348314606741564e-01	   4.7284644194756548e-01	   4.6629213483146065e-01	   5.7865168539325840e-01	   6.1235955056179781e-01	   5.1498127340823985e-01	   5.1123595505617980e-01	   5.0093632958801493e-01	   4.9250936329588008e-01	   5.6460674157303370e-01	   5.1591760299625467e-01	   4.7284644194756548e-01	   4.6348314606741564e-01	   4.8595505617977530e-01	   5.0561797752808979e-01	   3.3183520599250932e-01	   3.7378277153558054e-01	   4.4007490636704127e-01	   4.1779026217228460e-01	   4.8033707865168540e-01	   4.5973782771535576e-01	   5.2808988764044951e-01	   4.4681647940074903e-01	   5.2434456928838946e-01	   4.9569288389513100e-01	   5.7865168539325851e-01	   4.9943820224719099e-01	
   5.3838951310861416e-01	   5.2434456928838946e-01	   5.0000000000000000e-01	   5.7677902621722854e-01	   5.5430711610486882e-01	   5.4494382022471910e-01	   4.6348314606741564e-01	   4.4569288389513106e-01	   4.4176029962546820e-01	   4.8314606741573035e-01	   4.4662921348314599e-01	   4.7097378277153557e-01	   4.1610486891385767e-01	   4.7846441947565538e-01	   4.8670411985018724e-01	   5.1029962546816476e-01	   4.4288389513108611e-01	   4.5037453183520593e-01	   4.7846441947565543e-01	   4.7659176029962547e-01	   4.5318352059925088e-01	   4.9625468164794007e-01	   5.1685393258426970e-01	   4.9812734082397014e-01	   4.8501872659176037e-01	   4.6067415730337080e-01	   5.2621722846441943e-01	   5.2621722846441954e-01	   4.8483146067415728e-01	   4.3726591760299621e-01	   4.9438202247191021e-01	   4.9906367041198507e-01	   4.6816479400749067e-01	   4.8314606741573035e-01	   5.1217228464419473e-01	   4.7097378277153562e-01	   4.8726591760299626e-01	   5.0842696629213480e-01	   4.9438202247191010e-01	   5.4026217228464424e-01	   4.3333333333333335e-01	   4.6254681647940071e-01	   4.5037453183520593e-01	   5.2153558052434468e-01	   4.8782771535580527e-01	   5.0936329588014995e-01	   5.2621722846441943e-01	   5.7303370786516861e-01	   5.0093632958801504e-01	   4.4756554307116109e-01	   4.9438202247191004e-01	   4.2509363295880154e-01	   4.3576779026217227e-01	   4.2322097378277151e-01	   5.5056179775280900e-01	   5.6647940074906367e-01	   5.1498127340823963e-01	   5.2340823970037453e-01	   4.8970037453183529e-01	   5.4026217228464424e-01	   5.0000000000000000e-01	   4.4194756554307119e-01	   3.9588014981273401e-01	   4.4756554307116109e-01	   4.3258426966292135e-01	   4.3820224719101125e-01	   6.1235955056179781e-01	   5.1779026217228463e-01	   5.4119850187265928e-01	   4.6254681647940088e-01	   5.0561797752808990e-01	   4.6161048689138573e-01	   4.8689138576779023e-01	   5.2808988764044940e-01	   3.9325842696629215e-01	   4.5318352059925088e-01	   4.5037453183520593e-01	   4.7846441947565543e-01	   3.8464419475655426e-01	   3.4494382022471909e-01	   4.0805243445692879e-01	   3.8820224719101121e-01	   4.5393258426966293e-01	   4.1891385767790262e-01	   5.0561797752808968e-01	   4.6535580524344572e-01	   4.8576779026217221e-01	   4.9438202247191010e-01	   5.1123595505617958e-01	   5.2434456928838946e-01	
   5.2153558052434468e-01	   5.1498127340823963e-01	   5.2996254681647947e-01	   6.0299625468164797e-01	   5.4494382022471910e-01	   4.8782771535580527e-01	   5.0468164794007475e-01	   4.6067415730337069e-01	   4.1853932584269665e-01	   4.8876404494382020e-01	   4.1666666666666663e-01	   4.1292134831460664e-01	   4.7752808988764045e-01	   4.4101123595505609e-01	   5.1217228464419473e-01	   5.4026217228464413e-01	   4.3352059925093628e-01	   4.4007490636704111e-01	   4.5037453183520604e-01	   4.8408239700374533e-01	   4.8689138576779029e-01	   5.2247191011235961e-01	   5.6179775280898880e-01	   5.1310861423220977e-01	   4.2977528089887640e-01	   4.5786516853932585e-01	   5.7303370786516861e-01	   4.6910112359550560e-01	   4.9531835205992503e-01	   4.2734082397003742e-01	   5.2808988764044940e-01	   5.0561797752809001e-01	   4.7097378277153562e-01	   4.9344569288389517e-01	   5.4119850187265928e-01	   5.2153558052434468e-01	   5.2247191011235961e-01	   5.6367041198501877e-01	   4.8501872659176026e-01	   5.2059925093632953e-01	   4.2509363295880143e-01	   4.8220973782771526e-01	   5.1029962546816476e-01	   4.8970037453183529e-01	   5.2528089887640461e-01	   5.0749063670411998e-01	   4.9344569288389512e-01	   5.1872659176029967e-01	   5.1779026217228463e-01	   5.2808988764044951e-01	   4.9438202247191010e-01	   4.9625468164794007e-01	   4.9063670411985016e-01	   4.2696629213483145e-01	   5.5992509363295884e-01	   5.7865168539325840e-01	   5.1498127340823974e-01	   5.0936329588014995e-01	   5.1872659176029967e-01	   5.8426966292134830e-01	   5.2715355805243447e-01	   5.5430711610486882e-01	   4.4850187265917602e-01	   4.9531835205992503e-01	   4.6816479400749061e-01	   5.4307116104868924e-01	   5.9176029962546817e-01	   5.8801498127340823e-01	   5.1872659176029967e-01	   4.5786516853932585e-01	   5.4494382022471910e-01	   5.4213483146067420e-01	   5.1685393258426959e-01	   5.5524344569288375e-01	   4.2602996254681647e-01	   4.2602996254681647e-01	   4.8127340823970038e-01	   5.3089887640449429e-01	   3.7528089887640448e-01	   3.8988764044943813e-01	   4.7191011235955055e-01	   4.5786516853932574e-01	   5.1779026217228463e-01	   4.4101123595505620e-01	   5.6554307116104885e-01	   4.9250936329588019e-01	   4.6910112359550560e-01	   4.9063670411985016e-01	   6.1797752808988760e-01	   6.0112359550561800e-01	
   4.9250936329588008e-01	   5.0561797752808979e-01	   5.9925093632958804e-01	   6.0861423220973787e-01	   5.2808988764044940e-01	   5.3370786516853930e-01	   4.2228464419475648e-01	   4.9063670411985016e-01	   4.8127340823970033e-01	   4.7003745318352053e-01	   4.9438202247191004e-01	   5.4681647940074907e-01	   4.5786516853932574e-01	   6.0299625468164797e-01	   6.0112359550561800e-01	   6.1235955056179781e-01	   4.7284644194756548e-01	   5.2059925093632953e-01	   5.4681647940074907e-01	   5.2996254681647936e-01	   5.1123595505617980e-01	   5.6554307116104874e-01	   5.9363295880149813e-01	   5.5617977528089890e-01	   5.7584269662921350e-01	   5.2434456928838946e-01	   5.2434456928838946e-01	   5.4119850187265928e-01	   5.5243445692883897e-01	   5.2996254681647936e-01	   5.0280898876404490e-01	   5.0374531835206005e-01	   4.8689138576779029e-01	   5.3370786516853930e-01	   5.0468164794007497e-01	   4.8314606741573035e-01	   5.9925093632958804e-01	   5.7303370786516850e-01	   5.1217228464419473e-01	   5.5617977528089890e-01	   4.7659176029962552e-01	   5.9925093632958804e-01	   5.1029962546816487e-01	   5.7677902621722854e-01	   4.6910112359550571e-01	   5.7490636704119857e-01	   5.4213483146067420e-01	   5.6928838951310867e-01	   5.1872659176029967e-01	   5.7771535580524347e-01	   6.1985018726591767e-01	   4.4850187265917602e-01	   5.2715355805243447e-01	   4.2883895131086142e-01	   5.5524344569288397e-01	   5.7303370786516850e-01	   5.9737827715355807e-01	   6.4419475655430702e-01	   5.7116104868913853e-01	   6.4794007490636707e-01	   5.2340823970037453e-01	   4.4194756554307113e-01	   4.4850187265917607e-01	   4.6629213483146065e-01	   4.8408239700374528e-01	   5.3932584269662920e-01	   6.2546816479400758e-01	   5.6273408239700373e-01	   5.5056179775280900e-01	   4.8689138576779029e-01	   5.6273408239700373e-01	   4.9625468164794007e-01	   5.8895131086142327e-01	   6.2359550561797750e-01	   5.2340823970037453e-01	   4.8314606741573035e-01	   5.8614232209737827e-01	   6.0486891385767794e-01	   4.0262172284644188e-01	   3.6797752808988754e-01	   4.7284644194756548e-01	   4.8970037453183524e-01	   5.4213483146067420e-01	   5.2340823970037453e-01	   5.3464419475655423e-01	   5.3558052434456938e-01	   5.4026217228464413e-01	   5.7116104868913853e-01	   6.1516853932584270e-01	   5.7116104868913853e-01	
   4.8501872659176026e-01	   4.8408239700374528e-01	   6.0299625468164797e-01	   5.4494382022471910e-01	   4.7378277153558057e-01	   4.5880149812734078e-01	   4.1479400749063666e-01	   4.9157303370786515e-01	   3.9925093632958797e-01	   4.0524344569288395e-01	   4.3539325842696630e-01	   4.2322097378277151e-01	   4.1292134831460675e-01	   4.6161048689138573e-01	   4.3951310861423215e-01	   4.6722846441947558e-01	   4.6629213483146065e-01	   4.7940074906367036e-01	   5.5056179775280900e-01	   4.8782771535580527e-01	   4.3632958801498123e-01	   4.3726591760299621e-01	   5.5617977528089890e-01	   4.8501872659176026e-01	   4.0730337078651685e-01	   4.8314606741573035e-01	   4.4943820224719100e-01	   4.7940074906367047e-01	   5.3277153558052426e-01	   4.1928838951310865e-01	   4.4756554307116109e-01	   4.3820224719101125e-01	   4.7659176029962547e-01	   5.1498127340823974e-01	   4.7565543071161059e-01	   5.2434456928838957e-01	   4.9719101123595499e-01	   5.2340823970037453e-01	   5.0280898876404490e-01	   4.9812734082396998e-01	   4.4850187265917602e-01	   4.9625468164794007e-01	   5.2528089887640450e-01	   5.1123595505617980e-01	   4.6535580524344572e-01	   5.2247191011235961e-01	   5.8052434456928848e-01	   5.5711610486891383e-01	   4.6816479400749067e-01	   4.7846441947565543e-01	   5.2902621722846455e-01	   4.4850187265917602e-01	   5.1498127340823963e-01	   4.3764044943820229e-01	   5.4400749063670417e-01	   5.0187265917602997e-01	   5.6086142322097376e-01	   5.0093632958801504e-01	   5.7490636704119846e-01	   5.7209737827715357e-01	   4.6441947565543068e-01	   4.2790262172284638e-01	   4.1235955056179768e-01	   4.3352059925093628e-01	   3.9082397003745317e-01	   4.4756554307116098e-01	   5.8239700374531833e-01	   5.7677902621722854e-01	   4.9063670411985033e-01	   4.6629213483146065e-01	   3.8988764044943824e-01	   4.2977528089887640e-01	   4.4850187265917602e-01	   4.9157303370786515e-01	   4.1573033707865170e-01	   4.6161048689138573e-01	   3.8689138576779025e-01	   4.4850187265917602e-01	   3.5486891385767794e-01	   3.4625468164794010e-01	   4.8408239700374528e-01	   4.3913857677902624e-01	   4.9719101123595505e-01	   4.5505617977528090e-01	   5.4868913857677892e-01	   4.3445692883895137e-01	   4.7752808988764045e-01	   4.9812734082397009e-01	   5.2996254681647925e-01	   4.8913857677902617e-01	
   5.6179775280898880e-01	   5.2996254681647936e-01	   5.8801498127340834e-01	   6.3670411985018727e-01	   5.5243445692883897e-01	   5.7677902621722854e-01	   5.2902621722846443e-01	   4.6910112359550554e-01	   4.3820224719101125e-01	   4.9344569288389500e-01	   4.6441947565543068e-01	   4.6161048689138573e-01	   4.5411985018726592e-01	   5.1029962546816465e-01	   4.9531835205992503e-01	   5.4026217228464413e-01	   4.6441947565543057e-01	   4.7565543071161043e-01	   5.1029962546816487e-01	   5.2247191011235961e-01	   4.9157303370786515e-01	   5.4307116104868913e-01	   5.9176029962546817e-01	   5.2247191011235961e-01	   4.5411985018726592e-01	   4.9157303370786515e-01	   5.3932584269662931e-01	   5.2059925093632953e-01	   5.0655430711610483e-01	   5.5056179775280878e-01	   4.9719101123595505e-01	   5.2153558052434468e-01	   5.2715355805243447e-01	   4.6441947565543074e-01	   5.2059925093632964e-01	   4.8033707865168540e-01	   5.8801498127340823e-01	   5.5992509363295884e-01	   5.3651685393258430e-01	   5.7116104868913864e-01	   5.3089887640449451e-01	   5.7677902621722843e-01	   5.3838951310861427e-01	   5.5430711610486905e-01	   4.7003745318352069e-01	   5.4307116104868924e-01	   5.8801498127340823e-01	   5.9176029962546817e-01	   5.0093632958801504e-01	   5.3370786516853941e-01	   5.1217228464419473e-01	   4.5411985018726581e-01	   5.3651685393258430e-01	   4.5973782771535571e-01	   5.4213483146067420e-01	   6.4981273408239704e-01	   5.4307116104868913e-01	   5.5805243445692887e-01	   5.5992509363295884e-01	   5.6367041198501877e-01	   5.2715355805243447e-01	   5.8801498127340823e-01	   5.0468164794007486e-01	   4.6629213483146059e-01	   4.6067415730337080e-01	   5.2996254681647936e-01	   6.3857677902621723e-01	   6.0674157303370790e-01	   5.5430711610486894e-01	   4.7752808988764051e-01	   5.6179775280898880e-01	   4.9250936329588008e-01	   5.3464419475655434e-01	   5.2153558052434446e-01	   5.0280898876404490e-01	   4.7097378277153545e-01	   5.6460674157303370e-01	   5.3745318352059923e-01	   3.8764044943820225e-01	   3.6704119850187261e-01	   4.5880149812734078e-01	   4.4569288389513112e-01	   5.2153558052434446e-01	   4.8970037453183513e-01	   4.7471910112359544e-01	   4.7284644194756559e-01	   6.0299625468164797e-01	   4.9719101123595499e-01	   6.2921348314606751e-01	   6.0674157303370790e-01	
   5.2996254681647947e-01	   5.3838951310861416e-01	   6.4794007490636707e-01	   6.4232209737827717e-01	   5.6835205992509363e-01	   6.1423220973782766e-01	   4.8220973782771526e-01	   5.2996254681647947e-01	   4.8220973782771526e-01	   4.8314606741573024e-01	   4.3539325842696619e-01	   4.6254681647940071e-01	   4.4288389513108606e-01	   3.8951310861423216e-01	   5.4868913857677903e-01	   5.5056179775280900e-01	   4.5599250936329583e-01	   5.0655430711610483e-01	   5.6554307116104874e-01	   5.6554307116104863e-01	   5.3464419475655423e-01	   5.3370786516853930e-01	   6.0861423220973787e-01	   5.3932584269662920e-01	   4.7940074906367047e-01	   5.1123595505617980e-01	   5.5056179775280900e-01	   5.9176029962546828e-01	   5.5992509363295884e-01	   5.2434456928838946e-01	   5.0000000000000011e-01	   5.5056179775280900e-01	   5.1591760299625478e-01	   4.8501872659176037e-01	   5.3745318352059923e-01	   5.4681647940074907e-01	   5.8988764044943809e-01	   6.1423220973782777e-01	   5.8988764044943820e-01	   5.6741573033707871e-01	   5.2153558052434457e-01	   5.9550561797752810e-01	   5.2340823970037453e-01	   5.0187265917602997e-01	   5.2902621722846432e-01	   5.5992509363295884e-01	   5.2434456928838946e-01	   5.7865168539325840e-01	   5.9550561797752810e-01	   5.8052434456928836e-01	   6.1235955056179781e-01	   5.8052434456928848e-01	   4.7097378277153557e-01	   4.3913857677902618e-01	   6.0299625468164786e-01	   5.7677902621722854e-01	   5.5056179775280900e-01	   5.1685393258426970e-01	   6.7041198501872667e-01	   5.9925093632958792e-01	   4.9438202247191010e-01	   4.1479400749063666e-01	   4.4756554307116098e-01	   4.4756554307116098e-01	   5.2247191011235961e-01	   5.5056179775280900e-01	   6.7602996254681647e-01	   5.8239700374531833e-01	   5.2808988764044940e-01	   4.6067415730337086e-01	   4.7378277153558040e-01	   4.9438202247191010e-01	   5.3089887640449440e-01	   6.1610486891385774e-01	   5.1591760299625467e-01	   5.1310861423220966e-01	   5.2434456928838957e-01	   5.3745318352059923e-01	   4.3726591760299621e-01	   3.9232209737827711e-01	   4.9812734082396998e-01	   4.8501872659176037e-01	   5.9550561797752810e-01	   5.0187265917602986e-01	   5.1217228464419473e-01	   4.9157303370786515e-01	   6.1048689138576784e-01	   5.4307116104868913e-01	   6.2359550561797750e-01	   5.8801498127340823e-01	
   5.1498127340823963e-01	   5.2621722846441943e-01	   5.3464419475655423e-01	   6.3857677902621723e-01	   5.4868913857677903e-01	   5.2808988764044940e-01	   4.4007490636704111e-01	   4.8876404494382020e-01	   4.6254681647940066e-01	   4.9250936329588008e-01	   4.6629213483146059e-01	   4.9250936329588008e-01	   4.6067415730337069e-01	   4.9438202247191004e-01	   5.9925093632958804e-01	   6.8352059925093633e-01	   4.5411985018726592e-01	   5.1685393258426959e-01	   5.1029962546816487e-01	   5.0093632958801504e-01	   4.8408239700374528e-01	   5.0655430711610494e-01	   4.9812734082397009e-01	   5.2996254681647947e-01	   4.7752808988764045e-01	   4.9344569288389512e-01	   5.3932584269662920e-01	   5.5992509363295884e-01	   5.4868913857677903e-01	   5.0374531835205982e-01	   4.9625468164794012e-01	   5.1498127340823974e-01	   4.8876404494382031e-01	   4.9625468164794012e-01	   5.2902621722846443e-01	   5.0842696629213491e-01	   5.7677902621722854e-01	   5.1310861423220966e-01	   5.2902621722846443e-01	   5.3277153558052437e-01	   4.8970037453183513e-01	   5.8052434456928848e-01	   5.1310861423220977e-01	   5.2715355805243447e-01	   5.1029962546816487e-01	   5.8239700374531844e-01	   5.1779026217228463e-01	   5.7958801498127355e-01	   4.8501872659176037e-01	   5.7771535580524347e-01	   6.2172284644194764e-01	   4.9157303370786515e-01	   5.4119850187265928e-01	   4.5224719101123595e-01	   5.2059925093632964e-01	   5.5711610486891383e-01	   5.2153558052434468e-01	   5.2247191011235961e-01	   5.4026217228464424e-01	   5.8146067415730351e-01	   4.7565543071161043e-01	   5.1029962546816476e-01	   4.3539325842696630e-01	   5.1123595505617969e-01	   4.5786516853932585e-01	   5.1029962546816476e-01	   6.0299625468164797e-01	   6.1235955056179781e-01	   5.5056179775280911e-01	   4.7378277153558057e-01	   4.8782771535580521e-01	   4.8314606741573024e-01	   6.3295880149812733e-01	   5.7303370786516850e-01	   4.7284644194756548e-01	   4.7940074906367047e-01	   5.9176029962546817e-01	   5.4681647940074907e-01	   3.7734082397003738e-01	   3.7734082397003738e-01	   4.5692883895131081e-01	   4.6348314606741575e-01	   4.6348314606741564e-01	   4.8408239700374528e-01	   6.0486891385767783e-01	   4.6629213483146065e-01	   5.4400749063670417e-01	   5.4588014981273403e-01	   6.0112359550561800e-01	   5.7303370786516850e-01	
   5.4157303370786514e-01	   5.0842696629213480e-01	   5.5561797752808995e-01	   5.8895131086142327e-01	   5.0318352059925087e-01	   5.0187265917602997e-01	   4.1423220973782765e-01	   4.8595505617977530e-01	   4.6011235955056173e-01	   4.6161048689138573e-01	   4.8071161048689137e-01	   4.8408239700374528e-01	   4.5168539325842699e-01	   5.4119850187265928e-01	   5.0037453183520597e-01	   5.4868913857677903e-01	   4.6011235955056184e-01	   4.4232209737827716e-01	   4.8820224719101118e-01	   4.6629213483146065e-01	   4.9906367041198491e-01	   5.1123595505617980e-01	   5.8520599250936345e-01	   5.4213483146067420e-01	   4.7471910112359550e-01	   4.7659176029962552e-01	   5.0468164794007486e-01	   4.9157303370786515e-01	   5.2565543071161047e-01	   4.8876404494382020e-01	   4.9719101123595505e-01	   5.3089887640449451e-01	   4.7883895131086152e-01	   5.1404494382022481e-01	   5.2528089887640461e-01	   4.9719101123595505e-01	   5.3464419475655434e-01	   5.2153558052434457e-01	   5.3089887640449451e-01	   5.2528089887640450e-01	   5.0093632958801504e-01	   5.2153558052434468e-01	   4.8782771535580527e-01	   5.2153558052434468e-01	   5.0374531835206005e-01	   5.3370786516853930e-01	   5.6086142322097376e-01	   5.7584269662921361e-01	   5.1591760299625478e-01	   5.8707865168539330e-01	   4.8352059925093632e-01	   4.8876404494382020e-01	   5.1404494382022470e-01	   4.4606741573033709e-01	   5.4026217228464424e-01	   5.3464419475655434e-01	   5.3127340823970037e-01	   4.9344569288389517e-01	   4.6573033707865169e-01	   6.4981273408239704e-01	   4.5449438202247194e-01	   5.1685393258426959e-01	   4.4887640449438204e-01	   4.3670411985018726e-01	   4.3389513108614230e-01	   4.7846441947565538e-01	   6.1142322097378288e-01	   6.1704119850187267e-01	   5.3089887640449440e-01	   4.7846441947565543e-01	   4.3164794007490626e-01	   4.5599250936329583e-01	   5.3220973782771541e-01	   5.5711610486891383e-01	   4.6666666666666656e-01	   4.5224719101123595e-01	   4.8539325842696635e-01	   4.5973782771535576e-01	   3.5393258426966290e-01	   2.8333333333333338e-01	   4.4232209737827710e-01	   4.0711610486891386e-01	   4.7134831460674154e-01	   4.7191011235955055e-01	   5.9456928838951317e-01	   4.6104868913857677e-01	   5.0599250936329587e-01	   4.9063670411985016e-01	   5.5655430711610487e-01	   5.4588014981273403e-01	
