   1.0617228870294340e+00	   1.0659920277267649e+00	   1.0719809352628027e+00	   1.0757880088461034e+00	   1.0852606059040619e+00	   1.0885048831945943e+00	   1.0916709108520604e+00	   1.0923065733983359e+00	
   1.0518848912432155e+00	   1.0560102952606107e+00	   1.0566880150497457e+00	   1.0614818395733796e+00	   1.0661476911861365e+00	   1.0689857238217433e+00	   1.0699104629195411e+00	   1.0763569404821076e+00	
   1.0752980186443142e+00	   1.0828317690877045e+00	   1.0869469374804861e+00	   1.0910037250059039e+00	   1.0937315765323099e+00	   1.0951914534182965e+00	   1.1018355920044722e+00	   1.1043135779927018e+00	
   1.0569354178964994e+00	   1.0614730059011857e+00	   1.0652497784613830e+00	   1.0698362914153519e+00	   1.0763123352325656e+00	   1.0782562713455610e+00	   1.0801957746306818e+00	   1.0848589867249585e+00	
   1.0469715213555799e+00	   1.0502636910485390e+00	   1.0553117812089816e+00	   1.0598131437663165e+00	   1.0612283243117133e+00	   1.0635306418689732e+00	   1.0681604654798531e+00	   1.0721907371256587e+00	
   1.0618431487360749e+00	   1.0687113925686860e+00	   1.0715011497890286e+00	   1.0719079732893659e+00	   1.0749084213491835e+00	   1.0741937008356905e+00	   1.0781940023088410e+00	   1.0814657233216713e+00	
   1.1064266943123429e+00	   1.1125984598970651e+00	   1.1151580719505234e+00	   1.1250065283561386e+00	   1.1258669847053817e+00	   1.1297491200360263e+00	   1.1300333047951727e+00	   1.1348539064163177e+00	
   1.0604828457044786e+00	   1.0629729550369686e+00	   1.0642598088833743e+00	   1.0668437858791722e+00	   1.0740189095364190e+00	   1.0768728620467607e+00	   1.0792029011984039e+00	   1.0795916915815360e+00	
   1.0492663747804425e+00	   1.0543839165492779e+00	   1.0566878773177759e+00	   1.0575933277075031e+00	   1.0596965139241818e+00	   1.0634621703421321e+00	   1.0660731911161681e+00	   1.0687176850456224e+00	
   1.0584882894059955e+00	   1.0623431176836986e+00	   1.0652541118256609e+00	   1.0696211523824621e+00	   1.0764915162555735e+00	   1.0765763139559834e+00	   1.0798194845132849e+00	   1.0812681062056915e+00	
   1.0581936928690212e+00	   1.0653562314784146e+00	   1.0700238360235055e+00	   1.0783232440877655e+00	   1.0802548670794605e+00	   1.0857673305385207e+00	   1.0883083163344078e+00	   1.0934945218428875e+00	
   1.0754405314105928e+00	   1.0811539626792319e+00	   1.0922003568605987e+00	   1.0930653577279392e+00	   1.0969135533938195e+00	   1.0964883349038475e+00	   1.1013937140334142e+00	   1.1028734619729010e+00	
   1.0679786438689927e+00	   1.0731046562881597e+00	   1.0761082858312216e+00	   1.0780966443406192e+00	   1.0797835778659359e+00	   1.0796363009094674e+00	   1.0795176825885100e+00	   1.0810027875048831e+00	
   1.0749113239947101e+00	   1.0807305670018525e+00	   1.0856924945640400e+00	   1.0907733285139709e+00	   1.0950817440966127e+00	   1.0974287524345323e+00	   1.1005532488005951e+00	   1.1007525914875826e+00	
   1.0686636092390762e+00	   1.0810472200497248e+00	   1.0832128894247079e+00	   1.0845031241790151e+00	   1.0851326803792576e+00	   1.0902701693559955e+00	   1.0965327839370678e+00	   1.0998766189242875e+00	
   1.0614527247056502e+00	   1.0647485957760827e+00	   1.0673979080588027e+00	   1.0699905849802755e+00	   1.0720926312962589e+00	   1.0766408732972643e+00	   1.0783134922089619e+00	   1.0801083460994521e+00	
   1.0733083112707840e+00	   1.0791020593519549e+00	   1.0845955896263457e+00	   1.0900386936854038e+00	   1.0904713558454622e+00	   1.0925941606453715e+00	   1.0967127355620643e+00	   1.0969723776755089e+00	
   1.0623447359847886e+00	   1.0654732667951836e+00	   1.0670423555898001e+00	   1.0684628655113459e+00	   1.0742740478868720e+00	   1.0755633704437431e+00	   1.0808019517128398e+00	   1.0826009204880394e+00	
   1.0667335419990329e+00	   1.0695536446450804e+00	   1.0727254879283297e+00	   1.0749185163987907e+00	   1.0791918985170068e+00	   1.0811650755543336e+00	   1.0824788076852550e+00	   1.0826496986410463e+00	
   1.0898890366105194e+00	   1.0945705294574972e+00	   1.0968646019219170e+00	   1.1010993647890943e+00	   1.1013392998987359e+00	   1.1049032674397745e+00	   1.1091930227249263e+00	   1.1100295464651420e+00	
   1.0809696435528655e+00	   1.0860769961350720e+00	   1.0882198157007674e+00	   1.0946858592981357e+00	   1.0993144864901054e+00	   1.1025006081319739e+00	   1.1045156491412893e+00	   1.1059173902797246e+00	
   1.0655730823134335e+00	   1.0710368528150522e+00	   1.0750163557219590e+00	   1.0802270564091034e+00	   1.0839931357304822e+00	   1.0841911991378324e+00	   1.0867031670880889e+00	   1.0869403963904207e+00	
   1.0607453632000592e+00	   1.0669742826263906e+00	   1.0677808237579431e+00	   1.0720849025836343e+00	   1.0759185000319407e+00	   1.0776469159624824e+00	   1.0814680046622371e+00	   1.0820253100604540e+00	
   1.0707482629888183e+00	   1.0729546179594349e+00	   1.0788084169927656e+00	   1.0833467151021887e+00	   1.0885239738534231e+00	   1.0897515827220092e+00	   1.0915820228110791e+00	   1.0974725689615494e+00	
   1.0759107114535365e+00	   1.0797539148657751e+00	   1.0820830365203367e+00	   1.0839176026488999e+00	   1.0908801826377226e+00	   1.0920053541653214e+00	   1.0962980591835163e+00	   1.0972449353088698e+00	
   1.0896408187053008e+00	   1.0969256768979649e+00	   1.0972623357308984e+00	   1.0992559093283392e+00	   1.1112658842208432e+00	   1.1130686570478485e+00	   1.1137470203816213e+00	   1.1139141924204490e+00	
   1.0690862304451225e+00	   1.0721647501461880e+00	   1.0731284354253303e+00	   1.0773750440230647e+00	   1.0783753508692109e+00	   1.0786075149418051e+00	   1.0792578643868023e+00	   1.0799196746268311e+00	
   1.0521798945850980e+00	   1.0567824798125334e+00	   1.0602098414136085e+00	   1.0689047917191692e+00	   1.0727594841263393e+00	   1.0733068577772791e+00	   1.0766780890996075e+00	   1.0776557846744799e+00	
