   5.3294458362092723e-01	   5.2949208799391101e-01	   5.2110955143958759e-01	   5.1763407458660093e-01	   5.1773636429257053e-01	   5.1500905976046185e-01	   5.1151278777663367e-01	   5.1184191468233742e-01	
   5.2051909377712458e-01	   5.2041320044997497e-01	   5.2183515614941833e-01	   5.1427603234403940e-01	   5.1011965575904850e-01	   5.0814091087240110e-01	   5.0110335551365692e-01	   4.9583710481381205e-01	
   4.9384664616174762e-01	   4.8448980077276094e-01	   4.7925287224636615e-01	   4.8361970156444506e-01	   4.8338152900263098e-01	   4.8543992320992368e-01	   4.7950532985059846e-01	   4.7423370718262364e-01	
   5.4810046976184845e-01	   5.3862838229990795e-01	   5.2832350672636730e-01	   5.2534618221044638e-01	   5.1870625653719682e-01	   5.0750619297782817e-01	   5.0640925155773875e-01	   4.9997556051296199e-01	
   5.1650465843718307e-01	   5.0898508777578955e-01	   5.0032325555768564e-01	   4.9823286520530813e-01	   4.9430852499335626e-01	   4.9162223403355754e-01	   4.9489315330045353e-01	   4.9175392578175958e-01	
   5.1223561037643173e-01	   5.0703253430676520e-01	   5.0493059732333179e-01	   4.9395016164782185e-01	   4.8660180797863140e-01	   4.7850912216272801e-01	   4.7543143050007586e-01	   4.7250713731913818e-01	
   5.0203541716937417e-01	   4.9603329225626980e-01	   4.9222646609923948e-01	   4.9702628196615728e-01	   4.9202695461411311e-01	   4.8031840778453150e-01	   4.7685925460267015e-01	   4.6902081468151380e-01	
   5.3007747697417529e-01	   5.2529500817864261e-01	   5.1693235844198782e-01	   5.0883213340395117e-01	   5.0524425962859665e-01	   4.9741775909626795e-01	   4.9519211769602645e-01	   4.9424953897529228e-01	
   5.2568038737895739e-01	   5.1928489592236771e-01	   5.1540746480764865e-01	   5.0869525621977441e-01	   4.9033261106121367e-01	   4.8077839310697035e-01	   4.7580696040992776e-01	   4.7872380141590898e-01	
   5.2071029047405126e-01	   5.1355366744589037e-01	   5.0475677884738845e-01	   4.9964531926320310e-01	   4.9145216659308455e-01	   4.8623337664906280e-01	   4.8295747569088143e-01	   4.7503417872980847e-01	
   4.9946391782393740e-01	   4.9436000740703684e-01	   4.8236969979816124e-01	   4.8010870160262492e-01	   4.8003312393960901e-01	   4.7521578464659636e-01	   4.7494873847413444e-01	   4.7352626339890219e-01	
   4.9451140792665754e-01	   5.0042772231615518e-01	   4.9727040215484158e-01	   4.9553981005757824e-01	   4.9142666766734605e-01	   4.8611700415267517e-01	   4.8301458658101548e-01	   4.8201834464723142e-01	
   5.4011019192753429e-01	   5.2221476853701587e-01	   5.2170141314626750e-01	   5.2241416076692038e-01	   5.2481621220540753e-01	   5.2089786975830521e-01	   5.1690434710848088e-01	   5.0743188866276323e-01	
   4.8747403194479977e-01	   4.8236085129363721e-01	   4.8493923340502071e-01	   4.8514154976505236e-01	   4.7907731909452639e-01	   4.7418917517607340e-01	   4.6841466480852667e-01	   4.6647244542979727e-01	
   5.3227590361002342e-01	   5.2898872807964814e-01	   5.2419535272241646e-01	   5.2285077932475521e-01	   5.1437765168031691e-01	   5.1624973236233151e-01	   5.1922460416829341e-01	   5.1725239963136493e-01	
   5.2420357247776417e-01	   5.2024612832034833e-01	   5.2130626329131324e-01	   5.1828068996955545e-01	   5.1050867105172304e-01	   5.1078897593292094e-01	   5.1264197195065841e-01	   5.1090711955613255e-01	
   4.9280713460660669e-01	   4.8597749894389192e-01	   4.8155100127495098e-01	   4.8085066828646050e-01	   4.7344970580006701e-01	   4.7177993317312206e-01	   4.6785897293981243e-01	   4.6563553564121157e-01	
   5.2302971129779863e-01	   5.1462523516273051e-01	   5.1221411009903839e-01	   5.0784483272141800e-01	   5.0000874674002593e-01	   4.9970493054384940e-01	   5.0071427217779951e-01	   4.9920718390349056e-01	
   5.2422957826619487e-01	   5.1992571641873064e-01	   5.1368401277248743e-01	   5.1090942064803502e-01	   5.0987397043008686e-01	   5.0696392889214570e-01	   5.0395465579169829e-01	   5.0579152630222757e-01	
   5.2085700439490401e-01	   5.0999488657562864e-01	   5.0591218412513339e-01	   4.9658791783954437e-01	   4.8905648810772878e-01	   4.8595764267074898e-01	   4.8127810871618931e-01	   4.7363007191180567e-01	
   5.0228246934328968e-01	   4.9258746722335373e-01	   4.8600768391341376e-01	   4.8310105783565649e-01	   4.8242084006688940e-01	   4.6620281564554017e-01	   4.6305932142619449e-01	   4.5373900332362671e-01	
   5.2762299706950444e-01	   5.2307661597318489e-01	   5.1486719019558047e-01	   5.1517421720513212e-01	   5.1568428194843441e-01	   5.1285533058939825e-01	   5.1338796263786179e-01	   5.1290694013397842e-01	
   4.9272070993815020e-01	   4.9034928186433435e-01	   4.8081896613432679e-01	   4.7206457279511077e-01	   4.6855458909290743e-01	   4.7525587120088392e-01	   4.7492233770344328e-01	   4.7170801555025543e-01	
   4.9395546751167252e-01	   4.9018262626458292e-01	   4.8384217841500349e-01	   4.7936924488215021e-01	   4.7891521378269264e-01	   4.8030886995958560e-01	   4.7235349640031737e-01	   4.7430357612039764e-01	
   5.3418910413296794e-01	   5.2806172109098592e-01	   5.2132085470826706e-01	   5.1960390776610688e-01	   5.1490672658564263e-01	   5.0656652570876104e-01	   5.0022780176371962e-01	   4.9675080753240664e-01	
   5.0987364905476362e-01	   5.0658513523250304e-01	   5.0309755223859232e-01	   4.9899091459113748e-01	   4.9867749345296036e-01	   4.9523723590212282e-01	   4.9675913188469084e-01	   4.8978008338792645e-01	
   5.3710833521565504e-01	   5.3251301808350482e-01	   5.2962167862063869e-01	   5.1738350867222971e-01	   5.0938808329980234e-01	   5.0241054016021491e-01	   5.0004599525422588e-01	   4.9837374319066935e-01	
   5.3945260199712963e-01	   5.3507307948958038e-01	   5.3233817931649663e-01	   5.3033448681819650e-01	   5.2570975736056924e-01	   5.1957608622128448e-01	   5.1565521051343954e-01	   5.0897724474274231e-01	
   5.1877534730460950e-01	   5.1641223329388330e-01	   5.1295928939817748e-01	   5.1057958328362607e-01	   5.0830676046606860e-01	   5.0869030426821971e-01	   5.0957820631430817e-01	   5.1492039174421278e-01	
   5.2693827358269651e-01	   5.1630909935357860e-01	   5.0714246481448921e-01	   5.0705012683523132e-01	   5.0106447237485163e-01	   4.9610263025173063e-01	   4.9439393164070472e-01	   4.9607006585695590e-01	
   5.1535995251413713e-01	   5.0797240156896784e-01	   4.9828455102087332e-01	   4.8946550554492180e-01	   4.8718590885496599e-01	   4.8193547949115673e-01	   4.7929408993867356e-01	   4.7687618760366701e-01	
   5.3096556781517357e-01	   5.2397862918204074e-01	   5.1780888281901194e-01	   5.1509681476824509e-01	   5.0303019723341735e-01	   4.9787688824555609e-01	   4.9354884779349723e-01	   4.9347158769283778e-01	
   5.2681297595108589e-01	   5.2115019836819443e-01	   5.1234031963146742e-01	   5.0482710657203256e-01	   5.0222203045080771e-01	   4.9821271041118936e-01	   4.9555074948367001e-01	   4.9177162834572985e-01	
   5.2943429669026054e-01	   5.2404172607246147e-01	   5.2290965681691215e-01	   5.2192024463197495e-01	   5.1550607459774245e-01	   5.0918557309953638e-01	   5.0968853036156847e-01	   5.0638660485254916e-01	
   5.2217929437009725e-01	   5.1399169328894379e-01	   5.0563628141074846e-01	   4.9890083882284114e-01	   4.9286381865941692e-01	   4.9077449315664418e-01	   4.8360651618447642e-01	   4.8000064968957151e-01	
   5.5172976135045504e-01	   5.5314773514378923e-01	   5.4843540103766875e-01	   5.4550995857177331e-01	   5.3917059260102285e-01	   5.3604008555237970e-01	   5.2917095198797548e-01	   5.3077425888616270e-01	
